gene,S2,p_value_perm,target
DKFZP434A062,0.2682213208647698,0.21393034825870647,CBL
GPSM1,0.3862813111704497,0.19402985074626866,CBL
C9orf163,0.1595406387037336,0.5472636815920398,CBL
AGPAT2,0.11362797772221554,0.47761194029850745,CBL
LCN8,0.46808367248962923,0.3383084577114428,CBL
LCN12,0.18185448368019322,0.06467661691542288,CBL
NPDC1,0.10608801555655493,0.5472636815920398,CBL
RP11-229P13.22,0.48777489652952305,0.1791044776119403,CBL
SLC34A3,0.15763076989667243,0.014925373134328358,CBL
EXD3,0.33780739197730036,0.6069651741293532,CBL
RP11-326C3.7,0.12724973265866338,0.7412935323383084,CBL
IFITM3,0.13485711167800857,0.7562189054726368,CBL
RP11-326C3.13,0.1818355566059155,0.4228855721393035,CBL
CEND1,0.5711026053868867,0.10945273631840796,CBL
PANO1,0.1636653201487689,0.6865671641791045,CBL
TOLLIP,0.4453476599565601,0.1890547263681592,CBL
LINC01150,0.16513776896072918,0.03482587064676617,CBL
IGF2,0.13049903339807856,0.945273631840796,CBL
CD81,0.22269701376490367,0.024875621890547265,CBL
KCNQ1,0.14694054002185405,0.3333333333333333,CBL
SLC22A18,0.26360487558990237,0.06467661691542288,CBL
PHLDA2,0.21207868032518448,0.7910447761194029,CBL
ART5,0.21213817778190983,0.1691542288557214,CBL
OR51B4,0.5469370177487868,0.05472636815920398,CBL
OR56B1,0.13979451879894209,0.835820895522388,CBL
STK33,0.31357211503702265,0.8159203980099502,CBL
IPO7,0.23027001866448377,0.27860696517412936,CBL
MTRNR2L8,0.2136739276824689,0.03980099502487562,CBL
ARNTL,0.5182131274352665,0.11940298507462686,CBL
OTOG,0.11361788059883594,0.9203980099502488,CBL
RP11-945A11.2,0.3606839853605963,0.03482587064676617,CBL
FIBIN,0.12271510462892243,0.9203980099502488,CBL
KCNA4,0.31356113875986746,0.2537313432835821,CBL
RP11-624D11.2,0.2621121923078358,0.5621890547263682,CBL
FSHB,0.1607085053798277,0.681592039800995,CBL
FBXO3,0.163630267285899,0.39303482587064675,CBL
RP11-646J21.3,0.17279673601718953,0.43781094527363185,CBL
EHF,0.20153848430919966,0.4129353233830846,CBL
RP11-63C8.1,0.3938985690300142,0.2835820895522388,CBL
RP11-375D13.3,0.24700049402248825,0.5771144278606966,CBL
HSD17B12,0.3015953202626025,0.24378109452736318,CBL
ALKBH3-AS1,0.2075511894648186,0.11940298507462686,CBL
C11orf96,0.163630267285899,0.3582089552238806,CBL
CTD-2560E9.3,0.4695910503876676,0.34328358208955223,CBL
RP11-430H10.4,0.6153418135310817,0.14925373134328357,CBL
DGKZ,0.15917347264881554,0.5472636815920398,CBL
C11orf49,0.15022215990384752,0.7512437810945274,CBL
PACSIN3,0.9543077780501449,0.8706467661691543,CBL
DDB2,0.11668649394072324,0.48756218905472637,CBL
C1QTNF4,0.11538136755251956,0.4129353233830846,CBL
MTCH2,0.13181984549994644,0.05472636815920398,CBL
OR4C12,0.4136210968110873,0.25870646766169153,CBL
OR5D18,0.14090622233951114,0.9054726368159204,CBL
OR10AG1,0.38779602359764564,0.36318407960199006,CBL
OR5R1,0.45445132680254285,0.1890547263681592,CBL
P2RX3,0.1743894881585133,0.03980099502487562,CBL
PRG2,0.46658126024996,0.5870646766169154,CBL
RP11-659P15.1,0.166824302569283,0.4228855721393035,CBL
MS4A14,0.29132859544410034,0.373134328358209,CBL
RP11-804A23.4,0.45142192147462434,0.46766169154228854,CBL
CD6,0.1802895017902672,0.417910447761194,CBL
FADS2,0.3666151288436526,0.5373134328358209,CBL
FADS3,0.14693273213428398,0.024875621890547265,CBL
RAB3IL1,0.448377166013203,0.0845771144278607,CBL
CTD-2531D15.4,0.5604916709186483,0.8009950248756219,CBL
RP11-831H9.3,0.44384066174582604,0.05472636815920398,CBL
B3GAT3,0.13330840459728138,0.03482587064676617,CBL
RP11-727F15.9,0.242368003111231,0.12437810945273632,CBL
SLC22A10,0.21207868032518495,0.08955223880597014,CBL
PLA2G16,0.22572620890221615,0.1044776119402985,CBL
ESRRA,0.10908450772440498,0.8059701492537313,CBL
TRMT112,0.48169937983958283,0.18407960199004975,CBL
RPS6KA4,0.49537625312931977,0.16417910447761194,CBL
MIR194-2HG,0.45607924143669504,0.06965174129353234,CBL
ZNHIT2,0.32720794542031906,0.5522388059701493,CBL
CDC42EP2,0.21212195285783797,0.01990049751243781,CBL
AP000769.7,0.16663851785247147,0.009950248756218905,CBL
AP000769.1,0.46364349215645795,0.07960199004975124,CBL
OVOL1-AS1,0.2684650166151383,0.14925373134328357,CBL
RP11-770G2.5,0.19239969833920753,0.1691542288557214,CBL
EFEMP2,0.18937659728220005,0.03980099502487562,CBL
RP11-867G23.4,0.186347548901597,0.5174129353233831,CBL
RP11-867G23.12,0.6150042582339231,0.4228855721393035,CBL
RBM4,0.23335823937522907,0.47761194029850745,CBL
SPTBN2,0.6226075031652177,0.8756218905472637,CBL
RP11-757G1.6,0.2999398463272581,0.1044776119402985,CBL
RP11-554A11.5,0.2939045021507328,0.48258706467661694,CBL
TPCN2,0.1651238737384436,0.8756218905472637,CBL
ANO1-AS1,0.3635606827660578,0.4975124378109453,CBL
KRTAP5-9,0.137885717820674,0.6517412935323383,CBL
FOLR1,0.1651655558983251,0.19900497512437812,CBL
AP000593.7,0.12145587657771478,0.22388059701492538,CBL
LINC01537,0.15305179302291155,0.2885572139303483,CBL
ARAP1-AS2,0.13052540483078143,0.3333333333333333,CBL
RP11-800A3.3,0.271177755258972,0.21890547263681592,CBL
THRSP,0.14694054002185405,0.736318407960199,CBL
CTD-2555I5.1,0.1772605047563719,0.08955223880597014,CBL
RP11-179A16.2,0.3953841008974407,0.47761194029850745,CBL
DDIAS,0.2514610170636254,0.5422885572139303,CBL
TMEM126B,0.6938524984220312,0.3582089552238806,CBL
SYTL2,0.15908695748381546,0.2885572139303483,CBL
EED,0.27115237002556664,0.04477611940298507,CBL
GRM5-AS1,0.7422452412236389,0.5472636815920398,CBL
NAALAD2,0.17735756112586956,0.05472636815920398,CBL
RP11-867G2.5,0.09099976292877514,0.9353233830845771,CBL
CWC15,0.10309345517408391,0.845771144278607,CBL
RP11-712B9.2,0.18329348183434452,0.6417910447761194,CBL
RP11-644L4.1,0.15469210655581622,0.15920398009950248,CBL
CUL5,0.14393507763669333,0.7810945273631841,CBL
TEX12,0.134899641280025,0.7960199004975125,CBL
NCAM1,0.21510806881403952,0.36318407960199006,CBL
NNMT,0.16825547416568043,0.3681592039800995,CBL
RP11-136I14.2,0.19996117254168636,0.15920398009950248,CBL
APOA1,0.6059630816899679,0.3781094527363184,CBL
BACE1,0.3169528185792895,0.5472636815920398,CBL
FXYD2,0.20630372540933165,0.14427860696517414,CBL
FXYD6,0.6226075031652183,0.417910447761194,CBL
AP002962.1,0.13963850266427022,0.5771144278606966,CBL
CD3G,0.10301552695321597,0.7263681592039801,CBL
ATP5L,0.14545740349772704,0.6318407960199005,CBL
TRAPPC4,0.26832823221413465,0.7014925373134329,CBL
HYOU1,0.14548106344369063,0.32338308457711445,CBL
RP11-110I1.14,0.27114813892227424,0.6318407960199005,CBL
ABCG4,0.40452596042740485,0.2736318407960199,CBL
C11orf63,0.23636729477049154,0.7860696517412935,CBL
OR8B3,0.14393507763669283,0.5024875621890548,CBL
OR8B12,0.14242870158130494,0.6467661691542289,CBL
ROBO3,0.4574732104994615,0.004975124378109453,CBL
TMEM218,0.186347548901597,0.014925373134328358,CBL
PUS3,0.36815154650731013,0.3880597014925373,CBL
CDON,0.4332773049950129,0.4626865671641791,CBL
KIRREL3,0.1378857178206735,0.03980099502487562,CBL
RP11-168K9.2,0.43333290683098014,0.19900497512437812,CBL
RP11-702B10.1,0.1878620711065434,0.18407960199004975,CBL
ZBTB44,0.1787942520330863,0.1791044776119403,CBL
RP11-890B15.2,0.1590797457628986,0.03980099502487562,CBL
RP11-713P17.5,0.13027906386335247,0.4626865671641791,CBL
RP11-555G19.1,0.19542886943609744,0.6119402985074627,CBL
RP11-69C17.2,0.1637774388946801,0.8308457711442786,CBL
RP11-34C15.2,0.1364134670492768,0.7213930348258707,CBL
FBXO18,0.25601861027526307,0.22388059701492538,CBL
RP11-554I8.1,0.15160574424971018,0.04975124378109453,CBL
GATA3-AS1,0.465113462343334,0.472636815920398,CBL
LINC00709,0.1765081333199603,0.05970149253731343,CBL
RP1-251M9.3,0.6059327882692108,0.19900497512437812,CBL
RP11-397O4.1,0.44534508383871724,0.5323383084577115,CBL
RP3-323N1.2,0.08938429174384525,0.8706467661691543,CBL
DHTKD1,0.15454370657292738,0.7562189054726368,CBL
RP11-397C18.2,0.139375343885912,0.4228855721393035,CBL
TRDMT1,0.2575287940556349,0.3781094527363184,CBL
RP11-354E11.2,0.42266709759102133,0.19900497512437812,CBL
EBLN1,0.16528359826726086,0.582089552238806,CBL
GPR158,0.1348571116780091,0.6119402985074627,CBL
MPP7,0.1923818087361991,0.21890547263681592,CBL
WAC,0.3014469282560633,0.4228855721393035,CBL
LYZL2,0.3347676930615563,0.3034825870646766,CBL
RP11-14C22.6,0.23801666451322284,0.6169154228855721,CBL
RP11-342D11.3,0.12270575526281775,0.6517412935323383,CBL
RET,0.19997838411351568,0.009950248756218905,CBL
C10orf142,0.15616835058502387,0.8805970149253731,CBL
RP11-733D4.1,0.25601861027526307,0.32338308457711445,CBL
TIMM23,0.16815316424226254,0.2885572139303483,CBL
PRKG1-AS1,0.2484685289709341,0.4577114427860697,CBL
RP11-598C10.1,0.19245335717060832,0.0845771144278607,CBL
MTRNR2L5,0.09415976777611021,0.5074626865671642,CBL
BICC1,0.39233723939750614,0.7164179104477612,CBL
SLC16A9,0.24540216062524114,0.01990049751243781,CBL
RP11-174J11.1,0.09246305641146235,0.736318407960199,CBL
RP11-210G22.1,0.4165756398655741,0.14925373134328357,CBL
VPS26A,0.26207279635856995,0.13930348258706468,CBL
HKDC1,0.14867145783057523,0.1791044776119403,CBL
UNC5B,0.19845805182172735,0.01990049751243781,CBL
CHCHD1,0.334781400970293,0.48258706467661694,CBL
PLAU,0.20147585670122445,0.4129353233830846,CBL
VCL,0.1378607543520484,0.07462686567164178,CBL
COMTD1,0.3241785683893552,0.16417910447761194,CBL
NUTM2A-AS1,0.17574601326983438,0.32338308457711445,CBL
RP11-57C13.6,0.41055867949839725,0.06467661691542288,CBL
ACTA2,0.940688294697738,0.10945273631840796,CBL
PANK1,0.3302269031086732,0.32338308457711445,CBL
CPEB3,0.1969492845150071,0.11442786069651742,CBL
RP11-391J2.3,0.5347182544512005,0.35323383084577115,CBL
CYP2C8,0.4756427404786554,0.23880597014925373,CBL
ENTPD1,0.1636512999045882,0.6666666666666666,CBL
CC2D2B,0.4817089065563503,0.3582089552238806,CBL
LCOR,0.1666798212408496,0.7164179104477612,CBL
PGAM1,0.49388253176894303,0.20398009950248755,CBL
MFSD13A,0.33328047806276223,0.3880597014925373,CBL
RP11-225H22.4,0.12130464741203983,0.9651741293532339,CBL
NEURL1,0.18034040227174164,0.03482587064676617,CBL
COL17A1,0.19393794639897421,0.06965174129353234,CBL
CFAP58-AS1,0.12483767120727182,0.8656716417910447,CBL
SMNDC1,0.11700069577221171,0.5572139303482587,CBL
RBM20,0.1711824636074959,0.024875621890547265,CBL
CASC2,0.4226480967421195,0.6318407960199005,CBL
CUZD1,0.2939045021507318,0.8308457711442786,CBL
FAM53B-AS1,0.1470654098468289,0.6169154228855721,CBL
METTL10,0.4257043950672119,0.5621890547263682,CBL
FOXI2,0.13489964128002552,0.6616915422885572,CBL
MKI67,0.16556101302821039,0.07462686567164178,CBL
LINC01168,0.22118241974766278,0.19900497512437812,CBL
RP13-49I15.6,0.5513868416571033,0.07462686567164178,CBL
MTG1,0.1181520938811762,0.8656716417910447,CBL
FRG2B,0.45300247576248176,0.4975124378109453,CBL
IQSEC3,0.28026937370454974,0.7213930348258707,CBL
SLC6A12,0.32720794542031856,0.9054726368159204,CBL
ADIPOR2,0.17313501373525234,0.7661691542288557,CBL
RP1-53O8.2,0.15314171770342136,0.2885572139303483,CBL
TULP3,0.12727677734020348,0.8059701492537313,CBL
DYRK4,0.1380520255856451,0.5522388059701493,CBL
KCNA5,0.11971479049165443,0.07462686567164178,CBL
GAPDH,0.16983001920594615,0.5024875621890548,CBL
CDCA3,0.25449044930579856,0.01990049751243781,CBL
USP5,0.1318981517415968,0.32338308457711445,CBL
CLSTN3,0.18482682362767378,0.04975124378109453,CBL
RP11-273B20.3,0.6741579373879785,0.39303482587064675,CBL
CD163,0.1181618035490969,0.9203980099502488,CBL
C3AR1,0.14394304812581135,0.22885572139303484,CBL
KLRF2,0.45141429707025826,0.4577114427860697,CBL
TMEM52B,0.23176977670812912,0.04975124378109453,CBL
RP13-81N3.2,0.22269186202090285,0.08955223880597014,CBL
APOLD1,0.1439828939530454,0.263681592039801,CBL
SMCO3,0.17875574783278342,0.3333333333333333,CBL
MGP,0.11219531481364008,0.7711442786069652,CBL
PIK3C2G,0.16825547416568043,0.5472636815920398,CBL
RP11-664H17.1,0.4060149937629538,0.14427860696517414,CBL
SLCO1C1,0.16215120469363034,0.2835820895522388,CBL
IAPP,0.203306797357914,0.263681592039801,CBL
LDHB,0.12725874819111663,0.5223880597014925,CBL
LRMP,0.21095591731074825,0.39303482587064675,CBL
RP11-513G19.1,0.160658526058022,0.5621890547263682,CBL
TM7SF3,0.34234482062697186,0.4527363184079602,CBL
OVCH1-AS1,0.27274281911764364,0.014925373134328358,CBL
FLJ13224,0.4439647175547604,0.24875621890547264,CBL
METTL20,0.1454337397026363,0.09950248756218906,CBL
RP11-467L13.7,0.13182854849044875,0.4129353233830846,CBL
RP11-278C7.4,0.2318489634801878,0.05970149253731343,CBL
RP11-847H18.2,0.3075021291169617,0.9353233830845771,CBL
DBX2,0.18339985682635498,0.736318407960199,CBL
RP1-228P16.8,0.1878437493557702,0.4527363184079602,CBL
C12orf54,0.12728579095710796,0.3034825870646766,CBL
MCRS1,0.33813666384020524,0.04975124378109453,CBL
RACGAP1,0.16510997734677257,0.1691542288557214,CBL
SCN8A,0.41206489200688806,0.4079601990049751,CBL
ANKRD33,0.16696865887517165,0.7910447761194029,CBL
KRT72,0.41211222042742107,0.25870646766169153,CBL
KRT1,0.16068708757399128,0.48756218905472637,CBL
RP11-834C11.8,0.20601991679169604,0.23880597014925373,CBL
RP11-753H16.5,0.15614631003017765,0.3681592039800995,CBL
ZNF385A,0.4074760623953232,0.7562189054726368,CBL
LACRT,0.15002346336485814,0.6268656716417911,CBL
NEUROD4,0.13336863365332363,0.06467661691542288,CBL
OR6C65,0.27273019963295747,0.6666666666666666,CBL
OR2AP1,0.2257871912642381,0.4129353233830846,CBL
AVIL,0.3438595615356716,0.31343283582089554,CBL
RP11-338E21.3,0.17726050475637242,0.1044776119402985,CBL
RP11-542B15.1,0.1651655558983251,0.4975124378109453,CBL
RP11-81H14.1,0.2849782027113841,0.014925373134328358,CBL
RAP1B,0.465066593933703,0.04975124378109453,CBL
LYZ,0.32720794542031956,0.24378109452736318,CBL
RP11-956E11.1,0.19090915662501276,0.6218905472636815,CBL
RP11-498M15.1,0.20299054214833775,0.09950248756218906,CBL
TBC1D15,0.08338119866388943,0.7164179104477612,CBL
RP11-711C17.1,0.28189792318286633,0.736318407960199,CBL
GLIPR1,0.11058861636258271,1.0,CBL
RP11-114H23.1,0.4014370289173732,0.4427860696517413,CBL
RP11-114H23.2,0.20452205802114484,0.009950248756218905,CBL
ACSS3,0.27875891912583234,0.208955223880597,CBL
RP11-263K4.5,0.08333991062042556,0.9651741293532339,CBL
RP11-263K4.4,0.1727170449740501,0.014925373134328358,CBL
RP11-248E9.6,0.23190338870097357,0.3482587064676617,CBL
RP11-632B21.1,0.3620459783476971,0.40298507462686567,CBL
LUM,0.47270789323251766,0.21393034825870647,CBL
RP11-202G11.2,0.5392944406960113,0.5870646766169154,CBL
CDK17,0.1469483474945639,0.10945273631840796,CBL
RP11-397H6.1,0.1772605047563719,0.7263681592039801,CBL
TMPO,0.351426740774783,0.3383084577114428,CBL
SLC25A3,0.13203724817017012,0.22885572139303484,CBL
RP11-328J6.1,0.13180243779495143,0.4427860696517413,CBL
C12orf42,0.40750140145822444,0.42786069651741293,CBL
HSP90B1,0.1393753438859115,0.835820895522388,CBL
HCFC2,0.537754171494413,0.9353233830845771,CBL
CKAP4,0.640792654896465,0.15920398009950248,CBL
SVOP,0.29386936829014715,0.4527363184079602,CBL
RP11-100F15.1,0.13786075435204892,0.4129353233830846,CBL
RP11-139B1.1,0.24692616624378144,0.6467661691542289,CBL
RP11-357K6.1,0.3938694420606959,0.05970149253731343,CBL
SRRM4,0.1711824636074959,0.6218905472636815,CBL
CCDC60,0.160594244074676,0.6368159203980099,CBL
SRSF9,0.1485247666672474,0.05472636815920398,CBL
NRAV,0.10760202460844369,0.6119402985074627,CBL
RP11-87C12.5,0.06969590293240611,0.9950248756218906,CBL
CLIP1,0.1621158244473721,0.5621890547263682,CBL
C12orf65,0.19694345925037562,0.12437810945273632,CBL
RP11-282O18.7,0.3394336580534631,0.3781094527363184,CBL
ZNF664,0.10328246463316636,0.23383084577114427,CBL
LINC00939,0.1529993125515482,0.36318407960199006,CBL
ADGRD1,0.43941921198666717,0.8706467661691543,CBL
RP11-897M7.1,0.17420518578693442,0.417910447761194,CBL
RP11-46H11.12,0.1682759286859666,0.15422885572139303,CBL
RP11-386I8.6,0.5893488812395195,0.04477611940298507,CBL
ZNF140,0.6210798922823182,0.11442786069651742,CBL
RP11-301J16.7,0.1363714095588221,0.6666666666666666,CBL
CRYL1,0.12425734906200564,0.20398009950248755,CBL
C1QTNF9B-AS1,0.10007807517906593,0.32338308457711445,CBL
LINC01076,0.30150781586306863,0.13432835820895522,CBL
USP12-AS1,0.1424206463426819,0.7661691542288557,CBL
POLR1D,0.5681035394191508,0.8208955223880597,CBL
ATP5EP2,0.45604653883828133,0.1044776119402985,CBL
PAN3,0.4756499765147183,0.16417910447761194,CBL
MTUS2,0.6134969864347282,0.6865671641791045,CBL
LINC00427,0.4726132305332137,0.03482587064676617,CBL
LINC00426,0.4059810842966755,0.47761194029850745,CBL
LINC00398,0.45595848172280523,0.11442786069651742,CBL
MEDAG,0.4090581395305103,0.27860696517412936,CBL
RP11-37L2.1,0.19247720073845878,0.29850746268656714,CBL
AL138706.2,0.1499775729340012,0.8159203980099502,CBL
LINC01048,0.33175201657720244,0.3283582089552239,CBL
FREM2-AS1,0.1908911273340568,0.43781094527363185,CBL
LINC01050,0.32114919444941636,0.08955223880597014,CBL
VPS36,0.10760202460844419,0.9203980099502488,CBL
KCTD12,0.15908695748381546,0.1691542288557214,CBL
RBM26,0.12577156339283482,0.9054726368159204,CBL
NDFIP2,0.1408899373094262,0.9253731343283582,CBL
SLITRK5,0.1772605047563719,0.09950248756218906,CBL
LIG4,0.10958817107690387,0.6467661691542289,CBL
MYO16,0.2909502976359065,0.23383084577114427,CBL
RP11-40E6.2,0.3650722451767211,0.2835820895522388,CBL
COL4A2-AS2,0.6392690173320886,0.3482587064676617,CBL
LINC01070,0.12573507084502153,0.47761194029850745,CBL
MCF2L-AS1,0.3136635690760279,0.7114427860696517,CBL
RP11-98F14.11,0.10927365353055209,0.13432835820895522,CBL
TMCO3,0.2529848028533308,0.373134328358209,CBL
UPF3A,0.13785243219126428,0.3880597014925373,CBL
LINC01297,0.09545457831250663,0.9203980099502488,CBL
RP11-84C10.3,0.577147414031262,0.10945273631840796,CBL
RNASE2,0.334822521329223,0.06467661691542288,CBL
METTL17,0.3847546721510217,0.21393034825870647,CBL
RNASE7,0.7513520937686294,0.6766169154228856,CBL
OR5AU1,0.40444937923559143,0.8955223880597015,CBL
TRAV1-2,0.12728579095710796,0.6318407960199005,CBL
TRAV8-1,0.6180411877367297,0.39800995024875624,CBL
TRAV8-4,0.2393720741778724,0.009950248756218905,CBL
TRDV1,0.1747837674050977,0.13432835820895522,CBL
TRAV26-2,0.15605811668226025,0.8706467661691543,CBL
TRDV3,0.3892989486471706,0.6467661691542289,CBL
TRAJ44,0.12733084947066384,0.32338308457711445,CBL
TRAJ25,0.25449044930579756,0.10945273631840796,CBL
LRP10,0.248445441177004,0.08955223880597014,CBL
CEBPE,0.6771362707990042,0.48258706467661694,CBL
AP1G2,0.1621724291364046,0.06467661691542288,CBL
FITM1,0.37871684414495277,0.24378109452736318,CBL
NOP9,0.10154612465785642,0.8706467661691543,CBL
CTSG,0.17431052528909957,0.4626865671641791,CBL
CTD-2591A6.2,0.22120835303572012,0.01990049751243781,CBL
RP11-966I7.3,0.1515376221414626,0.6318407960199005,CBL
FAM177A1,0.23798292140344462,0.04477611940298507,CBL
RP11-317N8.3,0.24693081238541334,0.09950248756218906,CBL
SFTA3,0.15609486996617916,0.07960199004975124,CBL
CTD-2142D14.1,0.5877465445197227,0.8905472636815921,CBL
RP11-545M17.1,0.09848337963760659,0.8059701492537313,CBL
RP11-407N17.5,0.14545740349772704,0.6616915422885572,CBL
CTD-3028N15.1,0.20009309009066178,0.07462686567164178,CBL
RP11-831F12.2,0.15453628283296472,0.014925373134328358,CBL
ATP5S,0.11827825739163396,0.8557213930348259,CBL
NIN,0.1288445602544289,0.7661691542288557,CBL
RP11-280K24.1,0.1969492845150071,0.208955223880597,CBL
ERO1A,0.24844544117700298,0.208955223880597,CBL
RP11-589M4.1,0.19239969833920806,0.21890547263681592,CBL
CDKN3,0.18038492841092837,0.4975124378109453,CBL
RP11-665C16.5,0.13966314837753718,0.5124378109452736,CBL
ACTR10,0.4637770934515358,0.06467661691542288,CBL
RP11-16B13.1,0.3892989486471711,0.25870646766169153,CBL
CTD-2184C24.2,0.15611691778332337,0.5970149253731343,CBL
HIF1A-AS1,0.11668649394072271,0.9154228855721394,CBL
ESR2,0.9073487546052376,0.9353233830845771,CBL
RP11-544I20.2,0.5484075683933181,0.9751243781094527,CBL
PPP1R36,0.6468211652090488,0.681592039800995,CBL
PLEKHG3,0.2620640408989041,0.1791044776119403,CBL
MAX,0.6089395986582867,0.029850746268656716,CBL
PLEKHD1,0.13187205482756006,0.6368159203980099,CBL
MAP3K9,0.16517944761422437,0.5671641791044776,CBL
RP6-91H8.1,0.11525203293302305,0.8955223880597015,CBL
DCAF4,0.6513548094932613,0.4527363184079602,CBL
PAPLN,0.31660513952926655,0.05970149253731343,CBL
LTBP2,0.3681141492011654,0.5522388059701493,CBL
AREL1,0.1393671121672801,0.5771144278606966,CBL
RP11-270M14.4,0.40445788897295776,0.3880597014925373,CBL
RP11-488C13.6,0.40445505241373036,0.6567164179104478,CBL
AHSA1,0.7892201090672427,0.004975124378109453,CBL
SLIRP,0.31204638608666485,0.9303482587064676,CBL
RP11-736P16.1,0.16060138778785651,0.8159203980099502,CBL
C14orf142,0.7771141415683429,0.3681592039800995,CBL
