target_gene	n_target_cells	n_target_batches	target_gene_measured	excluded_current_target	eligible	selection_stratum	selection_order_sha256	selected	n_control_cells	n_control_batches	allowed_claim_role
TAF2	144	47	True	False	True	Q2	87dfa1078e8c157de67cfd9251dddfdab17fbd7eb580c6799dee80a4d0b53509	False	10691	48	cross_target_generality_only_not_same_target_replication
TAF5	35	28	True	False	False	ineligible	565898402039eec0251c82d6ed2c664f7d255a85caacec40553ca7e29eeaf966	False	10691	48	cross_target_generality_only_not_same_target_replication
TAF6	113	44	True	False	True	Q1	0723f73a4937eb1d768f16434fa8032b529db99c89606081ee3b4c0975cd5781	False	10691	48	cross_target_generality_only_not_same_target_replication
TAF7	94	39	True	False	False	ineligible	a0ebcdab7f7ca98a72e4e37b781b7c2b5913f2a0017e67e12bb830a928d5fbed	False	10691	48	cross_target_generality_only_not_same_target_replication
TAF8	110	42	True	False	True	Q1	712f955640b11a5dce3270c6584ca643556ee51501289506bd2fb50f4fe1047e	False	10691	48	cross_target_generality_only_not_same_target_replication
TAMM41	120	44	True	False	True	Q1	f4e6f8c953ea53e6dce967971574b8cf1620062f6b0ed31055960e047c623e86	False	10691	48	cross_target_generality_only_not_same_target_replication
TANGO6	95	40	False	False	False	ineligible	dbbe2c39627d473bf0c645b0f48769255a7de62bd2d7c9292db61a4ccc4088e2	False	10691	48	cross_target_generality_only_not_same_target_replication
TARDBP	169	48	True	False	True	Q3	a5799e6c8c1b3c66ec45f60550c147b96b82d028df2473670fccfc2503dd9918	False	10691	48	cross_target_generality_only_not_same_target_replication
TARS	132	46	True	False	True	Q2	7dbb5c17353cc60589cb0503e2f278ae7ca0adba02c297fa70dc499359e686a0	False	10691	48	cross_target_generality_only_not_same_target_replication
TARS2	74	38	True	False	False	ineligible	6e492828623a29849a3c41dcb5869f477673ea02d0eb154421e171f591d700c5	False	10691	48	cross_target_generality_only_not_same_target_replication
TBC1D28	78	36	False	False	False	ineligible	14650efb973d3a8e3949271c62c6136f130c80a438fc0da1166acd845bd00f13	False	10691	48	cross_target_generality_only_not_same_target_replication
TBC1D3	32	26	False	False	False	ineligible	9d9eacc2f2767488615fe3b9fb1987b5e4d62906838de593de33e85f9b8c43c9	False	10691	48	cross_target_generality_only_not_same_target_replication
TBCA	179	47	True	False	True	Q3	8d0506fa658138a2c9420bc16ee80420c8e390656ea4bd4762845c6aa444e5e8	False	10691	48	cross_target_generality_only_not_same_target_replication
TBCB	102	42	True	False	True	Q1	258849f9914f216fb0769bedf3bd166d92a72868f3643e17f985e95eea3019e5	False	10691	48	cross_target_generality_only_not_same_target_replication
TBCC	141	44	True	False	True	Q2	59ed2cff8444c5e242a3bd1dba9907420deb64a1b8690cf37ef9761766b82dbb	False	10691	48	cross_target_generality_only_not_same_target_replication
TBCD	28	19	True	False	False	ineligible	a9b336d2d7a57d4c6fc32a9c313dbeec6cf7bfa21697155b1ad2ccb9bd68a667	False	10691	48	cross_target_generality_only_not_same_target_replication
TBCE	129	45	False	False	False	ineligible	f876d3c991e880763d8d3e40f53a09456d942da8a4f139fd120d220c9f13e2b2	False	10691	48	cross_target_generality_only_not_same_target_replication
TBL3	75	41	True	False	False	ineligible	ef835c9b9b226f59354ef9578b4bc0f104d2fb7356f6fecbeba5a38bee6c8dc1	False	10691	48	cross_target_generality_only_not_same_target_replication
TBP	151	45	True	False	True	Q2	1d79d2ecc2338b9e89abb52655fe7cce6f14e6d85891d7e03147a36fd347d896	False	10691	48	cross_target_generality_only_not_same_target_replication
TCERG1	105	43	True	False	True	Q1	0e29af4121d7b5fcf73ff577b40df7ccb20623cffb0bac0b21d4aebdd6520f2c	False	10691	48	cross_target_generality_only_not_same_target_replication
TCOF1	97	44	True	False	False	ineligible	ef81adfe3f1c690ecebc3e903acfed562468bcf84aa50e58bab87dbdcc4ae99e	False	10691	48	cross_target_generality_only_not_same_target_replication
TCP1	67	38	True	False	False	ineligible	d9bd4de864330fb2f068179867dae17e0ca5ab37ed06e972ab69ff73966a4855	False	10691	48	cross_target_generality_only_not_same_target_replication
TDGF1	106	41	False	False	False	ineligible	76cc42ad47681be440de8c5d1ed005b862b1cc04b7c6348af13b3de6afd1768d	False	10691	48	cross_target_generality_only_not_same_target_replication
TEAD3	267	47	False	False	False	ineligible	9b3e5f3a9bc91bb28e04a9065e924b84510cc5403589bd8118c24252c784ad06	False	10691	48	cross_target_generality_only_not_same_target_replication
TEFM	203	47	True	False	True	Q3	af98542cd771d08c272ba7b18ee0440d15a06cb069d53701040104cb8f349bf4	False	10691	48	cross_target_generality_only_not_same_target_replication
TELO2	74	40	True	False	False	ineligible	4a3ecff6b35aef740a0b747b60d3d25669ee114f8695a4427cceb91b12987b44	False	10691	48	cross_target_generality_only_not_same_target_replication
TEN1	86	41	True	False	False	ineligible	79e1e8b775c93fe92d24141854c3f4dd95791f805d8f27e00a76c5ee9fbd26b1	False	10691	48	cross_target_generality_only_not_same_target_replication
TERF1	83	38	True	False	False	ineligible	f1f580acf84d7de00574dddb6b073e57a3b010527c9eeb11f95a9d50e18cf005	False	10691	48	cross_target_generality_only_not_same_target_replication
TERF2	50	30	True	False	False	ineligible	895a7801d55bff468c7dcf1b4c37ad0ea5e670b53a81951d73eaf567458c0a24	False	10691	48	cross_target_generality_only_not_same_target_replication
TEX10	162	46	True	False	True	Q2	67fda02b7f229433129c906589f74738ee01c8cac23c818d762de2a1d5297155	False	10691	48	cross_target_generality_only_not_same_target_replication
TFAM	82	42	True	False	False	ineligible	813654ba7e2882da1493af85e46313c0dad27bb68fef373ab435c9b03b3ba718	False	10691	48	cross_target_generality_only_not_same_target_replication
TFB2M	162	48	True	False	True	Q2	2685785bf472f919ddffeef9293b50c8500da2161bc1782d560e3fc2565d7520	False	10691	48	cross_target_generality_only_not_same_target_replication
TFDP1	163	45	True	False	True	Q2	4358e10e6563bb753937855bc09ebe178534b772e59e7995acfb4e8cbec13c48	False	10691	48	cross_target_generality_only_not_same_target_replication
TFIP11	61	33	True	False	False	ineligible	755267c357a604ea476eae39335ee6ec576c977669430de2fb6b18f48a5e781a	False	10691	48	cross_target_generality_only_not_same_target_replication
TFRC	57	34	True	False	False	ineligible	dd4d030e7b9b0d146db20714943a4ccda91ce51d82ac6b5bfa2ba4f3857f1478	False	10691	48	cross_target_generality_only_not_same_target_replication
TGS1	161	47	True	False	True	Q2	bcc5e6094d1db3a0894beaf418a3ec24ff664105d61d0116250e7f28e50b6b0d	False	10691	48	cross_target_generality_only_not_same_target_replication
THAP1	110	45	True	False	True	Q1	eabf8e47d1e904a6453a36b01ac7198f5956e4d1f525b15743316725a050dc2a	False	10691	48	cross_target_generality_only_not_same_target_replication
THAP11	63	31	True	False	False	ineligible	ccd709b626bef93bd21f445b3ea94c7e5bfb38d3d13596fcc6f042f91e604732	False	10691	48	cross_target_generality_only_not_same_target_replication
THG1L	43	30	True	False	False	ineligible	2e2279db286f1940d91280fb3b89791ffb6f56ef9673437d34bb9caea0699e52	False	10691	48	cross_target_generality_only_not_same_target_replication
THOC1	38	26	True	False	False	ineligible	14d234042e4adde2cfc8639b388085e39bf639e1012b414996865e63f4c877e1	False	10691	48	cross_target_generality_only_not_same_target_replication
THOC2	190	46	True	False	True	Q3	7013d7b24079bac5e35eee58b830e1a6e9224180353c1a6f24c1dee176c36ea6	False	10691	48	cross_target_generality_only_not_same_target_replication
THOC3	147	46	True	False	True	Q2	e10ef3be389729d660c54c65405136136f2faf719a730c48836a3fa4a10147c3	False	10691	48	cross_target_generality_only_not_same_target_replication
THOC5	32	23	True	False	False	ineligible	36dbb6854e2437df30df2b686e2d3b24bfbc6f688a03c1a5da74dc7c43288f85	False	10691	48	cross_target_generality_only_not_same_target_replication
THOC6	116	41	True	False	True	Q1	1121937235414011fdffdd0ba5844ef59998b116c88b0752f1a1087bcea7b2bf	False	10691	48	cross_target_generality_only_not_same_target_replication
THOC7	132	45	True	False	True	Q2	6e616d9021dd6d751809d45fff4d16012efcbe0db67bf14fc4ee12ee74a4b215	False	10691	48	cross_target_generality_only_not_same_target_replication
TICRR	157	44	True	False	True	Q2	3c763ff8a73f6cd9712be4bb5054828f26cd6830c169bd49d48bf9d412b09f33	False	10691	48	cross_target_generality_only_not_same_target_replication
TIGD1	59	29	False	False	False	ineligible	bdc9f54e388dccf1ebadf7b0d3897a2e7a28bba5b1402439a93d4e4df3271642	False	10691	48	cross_target_generality_only_not_same_target_replication
TIMELESS	64	35	True	False	False	ineligible	a46c60a5b1137b506687faa06c158b914a931a5b19bb0a52ce8e90c4626a00b4	False	10691	48	cross_target_generality_only_not_same_target_replication
TIMM10	54	31	True	False	False	ineligible	5d100414c46905a0bbadf5cac98049fd7c3f0f2905a864ec4f050b07e8f162d5	False	10691	48	cross_target_generality_only_not_same_target_replication
TIMM13	178	44	True	False	True	Q3	3629b0098da1207e9d6c9cac5147daa1f7d0c438597084eeb24c7994c874a8a7	False	10691	48	cross_target_generality_only_not_same_target_replication
TIMM22	78	36	True	False	False	ineligible	55cd5fb1bfc94fce78e46b7660b7c75b8c7b19015468f744250b2ae1da1eec86	False	10691	48	cross_target_generality_only_not_same_target_replication
TIMM23B	498	48	True	False	True	Q4	8d13f71fb27825211b4acb7da907abf707727ca5e64fb2b2da9dd25d302f4b19	False	10691	48	cross_target_generality_only_not_same_target_replication
TIMM44	45	28	True	False	False	ineligible	4ff424bb4df69c257718ad2097c6f6ff598d0f08f6192f070976df3d516920c7	False	10691	48	cross_target_generality_only_not_same_target_replication
TIMM8A	162	45	True	False	True	Q2	0805981bba28157391ba38ee92122d4c7d184eb7828b31413f01ab3a3e91f3de	False	10691	48	cross_target_generality_only_not_same_target_replication
TIMM9	201	47	True	False	True	Q3	5ef45bf43ca177c11a88bd4003588f0ff9de00efe32abeb6abe667cc34d3d04c	False	10691	48	cross_target_generality_only_not_same_target_replication
TINF2	76	36	True	False	False	ineligible	ddb0cf3a4e0a51cb8c4c5b22673cd2aed50fa3aaf3173480534317f5a095d5a9	False	10691	48	cross_target_generality_only_not_same_target_replication
TIPIN	109	44	True	False	True	Q1	255f8a051ad6535f16930462a3cf4cde0a1a9b6216f35d75117b0fbcdc03a219	False	10691	48	cross_target_generality_only_not_same_target_replication
TKT	202	48	True	False	True	Q3	f09c1d2cfc430768cf80baf8ada852d2e1bb98e6c60c524e3709194aca2a2a98	False	10691	48	cross_target_generality_only_not_same_target_replication
TLCD1	155	44	True	False	True	Q2	4e87f45d7349bffb958585f304fdd4fd32e916d904ad7523f5e4732350638844	False	10691	48	cross_target_generality_only_not_same_target_replication
TLN1	87	38	True	False	False	ineligible	f01ed0a30c32260cc6a48ad902ff8222a804ed6b1438ac50a66a91af4931cc49	False	10691	48	cross_target_generality_only_not_same_target_replication
TM7SF2	100	41	True	False	True	Q1	ea6c01944f28297ae821d939768c017234b190093bbc29c65b1dc801507bf881	False	10691	48	cross_target_generality_only_not_same_target_replication
TMA16	172	47	True	False	True	Q3	a79bc56206c8f91e7cdef9d23435b6bc037a2dcbfdbfc9c02021a3ecfb2c27c2	False	10691	48	cross_target_generality_only_not_same_target_replication
TMED2	137	47	True	False	True	Q2	3eec9fcaddaf03ffd51cef220d36abd28f43acdd091ee3e0a3b9cace9d111656	False	10691	48	cross_target_generality_only_not_same_target_replication
TMEM127	132	46	True	False	True	Q2	88adc67496ad104ad4a28a40f08accd9eecff0b4fa562cb421cfd885f4784531	False	10691	48	cross_target_generality_only_not_same_target_replication
TMEM199	99	46	True	False	False	ineligible	43b15d0376270178d82fc146864c4236af17e0481e2cd3726eca1b04b496cb79	False	10691	48	cross_target_generality_only_not_same_target_replication
TMEM240	176	47	False	False	False	ineligible	1f27896dc3c8eec049436a21c78548975781b5d5fd451d13fe1c8bf3488751d7	False	10691	48	cross_target_generality_only_not_same_target_replication
TMEM258	193	47	True	False	True	Q3	c2ea710301ccf603bcfebefc5313cc1f90d7cf8b43dc492fad67b25773efe535	False	10691	48	cross_target_generality_only_not_same_target_replication
TMSB10	228	48	True	False	True	Q4	65f70ab89b4e0f642a5722d56495a4c4c5b8ed36aa85049a24627981add92df4	False	10691	48	cross_target_generality_only_not_same_target_replication
TMX2	109	40	True	False	True	Q1	e575e8c8d3072c4daaa7aee9c9fe5a633f3f924cee296ac88eb2831447728562	False	10691	48	cross_target_generality_only_not_same_target_replication
TNNT2	28	21	False	False	False	ineligible	a6c559920b4b55770564fab376d9f27b50ca4061bcffe1bcc9931eb60689708b	False	10691	48	cross_target_generality_only_not_same_target_replication
TNPO3	100	42	True	False	True	Q1	39935c282f6adf7b80e987c8ea7b86899fbe2c27e77ad23da9d6df5c86b90fe2	False	10691	48	cross_target_generality_only_not_same_target_replication
TOE1	146	47	True	False	True	Q2	c3f238a8035f876898c2bb4f5aeae291e64da8df064853b2ab1cc5150fda14ef	False	10691	48	cross_target_generality_only_not_same_target_replication
TOMM20	111	46	True	False	True	Q1	a125b199ca3d5dbf0c2c8a944a9e80205839d48ca98ed2d1c4e92c4b15aaa111	False	10691	48	cross_target_generality_only_not_same_target_replication
TOMM22	104	41	True	False	True	Q1	2f1b1eb11b65ead4260584a44f6259a59b9e8d16874fa7f9894726938e25d944	False	10691	48	cross_target_generality_only_not_same_target_replication
TOMM40	117	43	True	False	True	Q1	b6f780df8eef7a2c7cd06b941730a3a9b3877a0df368e37b6efd2044ef409ffe	False	10691	48	cross_target_generality_only_not_same_target_replication
TONSL	28	22	True	False	False	ineligible	644486044f6322c6ecab10e54a62a557a5dcb99a5d8fea942e19c56579109976	False	10691	48	cross_target_generality_only_not_same_target_replication
TOP1	123	44	True	False	True	Q1	04e3e7c6fc396ad5379d6cc12df518f62a9822cc76960a7da8eb898ce7e6d532	False	10691	48	cross_target_generality_only_not_same_target_replication
TOP2A	38	23	True	False	False	ineligible	8b7ddd0b3ce4c847e338dbc4e9ec7cdf672c10913118510dd31184eafd3c1837	False	10691	48	cross_target_generality_only_not_same_target_replication
TOP3A	159	46	True	False	True	Q2	c9b2377a35328ff87a7bbe1a969d7212476a51c01fb1a2eab6809945b060647c	False	10691	48	cross_target_generality_only_not_same_target_replication
TOPBP1	52	30	True	False	False	ineligible	57f40e41f43b7077727d6ea9c120b8146060bf1e7c7efb3e03b0d0135000fe08	False	10691	48	cross_target_generality_only_not_same_target_replication
TOR2A	48	31	True	False	False	ineligible	a52499d0f4d8b3699aaac2d619b948bdaabd3a75153bb046c720956f1828f0bd	False	10691	48	cross_target_generality_only_not_same_target_replication
TP53RK	88	42	True	False	False	ineligible	cdca0aa067bc6ea014e6f2beb93c6e439588e320a348f4ae11c7de0b99c9cc62	False	10691	48	cross_target_generality_only_not_same_target_replication
TPI1	40	21	True	False	False	ineligible	7400a5ce00f406204ab9f9f6732822689b821fb0dd8c0468b3f03952bb3c10a7	False	10691	48	cross_target_generality_only_not_same_target_replication
TPR	77	38	True	False	False	ineligible	45c6631d5d3178871e9e41ff0e6549900a9429bc712fa005baefa55c6ef48be7	False	10691	48	cross_target_generality_only_not_same_target_replication
TPRKB	40	27	True	False	False	ineligible	a319a2df9673cc2b09e29a9a57af82ed79df704c3d994acf13eaec2d9891ed80	False	10691	48	cross_target_generality_only_not_same_target_replication
TPT1	48	29	True	False	False	ineligible	7b3cec68d891a118a8bcab458bffa0bb926baa4ca3076378770be8a760eb5c98	False	10691	48	cross_target_generality_only_not_same_target_replication
TPX2	361	48	True	False	True	Q4	ba355444ad3877555ccab563af592968ade4b5c7dede3f9c1345ccf3d2599a2c	False	10691	48	cross_target_generality_only_not_same_target_replication
TRA2B	222	47	True	False	True	Q3	cc719fb708aa805286938cbd2c6baf9d1f0595c71226980db054d132bc71253f	False	10691	48	cross_target_generality_only_not_same_target_replication
TRAIP	87	39	True	False	False	ineligible	c8544bdc8890f87ee1b96f5b879cde4195f573732f022502ac52f2a33cb7e6ff	False	10691	48	cross_target_generality_only_not_same_target_replication
TRAPPC1	106	39	True	False	True	Q1	4aa084b737c23b9941eda1bf0c2db10e7c79c8b887ae9ddb2c7f83b5e14a07aa	False	10691	48	cross_target_generality_only_not_same_target_replication
TRAPPC11	110	43	True	False	True	Q1	8be28ee6f074cc91f48f7b051ed25c47feab0c3d5ba772b31ebf184c99aaac7c	False	10691	48	cross_target_generality_only_not_same_target_replication
TRAPPC3	163	47	True	False	True	Q2	666499701cbfeac4b4a0819d677590d441bbd744e741e1e215e923a55e308de4	False	10691	48	cross_target_generality_only_not_same_target_replication
TRAPPC4	196	47	True	False	True	Q3	858a83f47f6565cdd945ab413beff799c18c30d484ee74a6eaa0720f50512f72	False	10691	48	cross_target_generality_only_not_same_target_replication
TRAPPC5	132	46	True	False	True	Q2	7586a079e779b84bc63d9d019f6d1431cd252dec51c51b1ba0d3189acd014932	False	10691	48	cross_target_generality_only_not_same_target_replication
TRAPPC8	152	45	True	False	True	Q2	851c9f6472b43f5b720f4bc61a4fdfbe54d828de8d715962023e9ec1a000bf56	False	10691	48	cross_target_generality_only_not_same_target_replication
TREML2	58	37	False	False	False	ineligible	049db78e8ada9cb621c510d5c46352501169f3b12395515e5cfab36a74f5f5a8	False	10691	48	cross_target_generality_only_not_same_target_replication
TREX2	275	47	False	False	False	ineligible	356454e9a17c290471ea7d72256c51dbaa0387ab00f117da4563ddd8808eed0e	False	10691	48	cross_target_generality_only_not_same_target_replication
TRIAP1	66	37	True	False	False	ineligible	b2df9b8155ec536f9f53df8af4bc0ecc77bf345bd5b72799bcb35762048db382	False	10691	48	cross_target_generality_only_not_same_target_replication
TRIM49C	85	40	False	False	False	ineligible	a6091b15c75290b90f364abcd950d02727944d978479fe47b531c99a329d8103	False	10691	48	cross_target_generality_only_not_same_target_replication
TRMT10C	88	39	True	False	False	ineligible	08da4ceef63ee9f83bfd8491e91abef12811dad12b732a583cde6485d60e270a	False	10691	48	cross_target_generality_only_not_same_target_replication
TRMT112	201	47	True	False	True	Q3	b0906ed211e1666893042131e75979f37adf7b63eab4120b8a654d59e95d7b3c	False	10691	48	cross_target_generality_only_not_same_target_replication
TRMT5	94	42	True	False	False	ineligible	e2dbfcaf1edda964ca1cb2f6a7e2bf6d7a41694d75158ab0a4bb6d16ce5f6b0a	False	10691	48	cross_target_generality_only_not_same_target_replication
TRMT6	114	44	True	False	True	Q1	1d1ad0f795f7a48c4108d76285ffa309bac2d2bc9588ff740bb44114da93f7a7	False	10691	48	cross_target_generality_only_not_same_target_replication
TRNP1	156	47	False	False	False	ineligible	0a577728459864288bd8475268fc005eadff0ff0b565fd42603c2f6c01f5698d	False	10691	48	cross_target_generality_only_not_same_target_replication
TRNT1	203	47	True	False	True	Q3	1e6eabc78a4295bbe2aea312020ae44dffbed5824ead39da636858b002407630	False	10691	48	cross_target_generality_only_not_same_target_replication
TRPM7	128	42	True	False	True	Q2	1570a7b72a79ffc3c1b187d6635e45aa129abb1764f99a97d0754f7d19e45129	False	10691	48	cross_target_generality_only_not_same_target_replication
